"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"11/15/2017","29","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","29","4","8"
"11/16/2017","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","1","."
"11/17/2017","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","8","."
"11/18/2017","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","15","14"
"11/19/2017","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","12","."
"11/20/2017","29","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","29","1","."
"11/21/2017","20","PM2.5","Lake Tahoe Community College","06-017-9001","AQS","16","17","20"
"11/22/2017","20","PM10","South Lake Tahoe-Sandy Way","06-017-0011","AQS","18","20","."
"11/23/2017","19","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","19","3","."
"11/24/2017","28","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","28","6","4"
"11/25/2017","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","6","."
"11/26/2017","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","3","."
"11/27/2017","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","6","6"
"11/28/2017","30","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","30","11","."
"11/29/2017","28","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","28","14","."
"11/30/2017","28","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","28","17","8"
"12/01/2017","30","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","30","11","."
"12/02/2017","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","6","."
"12/03/2017","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","5","5"
"12/04/2017","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","7","."
"12/05/2017","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","17","."
"12/06/2017","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","18","14"
"12/07/2017","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","19","."
"12/08/2017","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","22","."
"12/09/2017","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","23","21"
"12/10/2017","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","19","."
"12/11/2017","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","23","."
"12/12/2017","28","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","28","19","19"
"12/13/2017","29","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","29","21","."
"12/14/2017","31","PM10","South Lake Tahoe-Sandy Way","06-017-0011","AQS","31","31","."
"12/15/2017","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","14","21"
"12/16/2017","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","9","."
"12/17/2017","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","15","."
"12/18/2017","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","15","14"
"12/19/2017","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","9","."
"12/20/2017","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","12","."
"12/21/2017","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","9","11"
"12/22/2017","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","17","."
"12/23/2017","30","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","30","15","."
"12/24/2017","29","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","29","9","8"
"12/25/2017","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","16","."
"12/26/2017","27","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","27","18","."
"12/27/2017","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","22","2"
"12/28/2017","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","31","."
"12/29/2017","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","21","."
"12/30/2017","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","20","1"
"12/31/2017","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","32","."
