"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"12/02/2022","25","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","25","10","."
"12/03/2022","24","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","24","6","."
"12/04/2022","30","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","30","1","."
"12/05/2022","23","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","23","3","."
"12/06/2022","20","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","20","10","."
"12/07/2022","23","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","23","7","."
"12/08/2022","30","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","30","4","."
"12/09/2022","29","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","29","2","."
"12/10/2022","33","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","33","9","."
"12/11/2022","33","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","33",".","."
"12/12/2022","28","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","28","5","."
"12/13/2022","22","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","22","8","."
"12/14/2022","22","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","22","11","."
"12/15/2022","19","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","19","13","."
"12/16/2022","24","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","24","16","."
"12/17/2022","26","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","26","14","."
"12/18/2022","23","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","23","10","."
"12/19/2022","12","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","12","10","."
"12/20/2022","12","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","12","8","."
"12/21/2022","17","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","17","11","."
"12/22/2022","12","PM10","South Lake Tahoe-Sandy Way","06-017-0011","AQS","7","12","."
"12/23/2022","17","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","17","12","."
"12/24/2022","20","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","20","15","."
"12/25/2022","20","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","20","16","."
"12/26/2022","32","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","32","6","."
"12/27/2022","32","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","32","4","."
"12/28/2022","24","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","24","6","."
"12/29/2022","29","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","29","2","."
"12/30/2022","29","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","29",".","."
"12/31/2022","36","Ozone","PLACERVILLE- CANAL STREET","06-017-2004","AQS","36",".","."
