"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"11/15/2014","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","11","."
"11/16/2014","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","17","12"
"11/17/2014","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","19","."
"11/18/2014","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","19","."
"11/19/2014","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","7","7"
"11/20/2014","29","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","29","10","."
"11/21/2014","25","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","25","8","."
"11/22/2014","27","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","27","7","6"
"11/23/2014","23","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","23","17","."
"11/24/2014","26","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","26","18","."
"11/25/2014","27","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","27","18","5"
"11/26/2014","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","19","."
"11/27/2014","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","5","."
"11/28/2014","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","7","2"
"11/29/2014","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","9","."
"11/30/2014","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","8","."
"12/01/2014","28","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","28","9","8"
"12/02/2014","27","PM10","South Lake Tahoe-Sandy Way","06-017-0011","AQS","26","27","."
"12/03/2014","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","6","."
"12/04/2014","30","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","30","8","2"
"12/05/2014","26","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","26","14","."
"12/06/2014","26","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","26","11","."
"12/07/2014","28","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","28","19","23"
"12/08/2014","29","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","29","22","."
"12/09/2014","28","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","28","23","."
"12/10/2014","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","17","20"
"12/11/2014","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34",".","."
"12/12/2014","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","7","."
"12/13/2014","29","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","29","17","11"
"12/14/2014","26","PM10","South Lake Tahoe-Sandy Way","06-017-0011","AQS","23","26","."
"12/15/2014","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","13","."
"12/16/2014","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","11","8"
"12/17/2014","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","9","."
"12/18/2014","30","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","30","19","."
"12/19/2014","30","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","30","7","3"
"12/20/2014","27","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","27","6","."
"12/21/2014","26","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","26","13","."
"12/22/2014","23","PM10","South Lake Tahoe-Sandy Way","06-017-0011","AQS","16","23","13"
"12/23/2014","27","PM10","South Lake Tahoe-Sandy Way","06-017-0011","AQS","17","27","."
"12/24/2014","22","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","22","8","."
"12/25/2014","27","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","27","6","3"
"12/26/2014","30","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","30","18","."
"12/27/2014","30","PM10","South Lake Tahoe-Sandy Way","06-017-0011","AQS","28","30","."
"12/28/2014","28","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","28","22","15"
"12/29/2014","27","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","27",".","."
"12/30/2014","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33",".","."
"12/31/2014","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35",".","20"
