"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"10/29/2015","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","4","."
"10/30/2015","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","6","9"
"10/31/2015","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","44","3","."
"11/01/2015","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","5","."
"11/02/2015","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","3","12"
"11/03/2015","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","5","."
"11/04/2015","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","9","."
"11/05/2015","66","PM2.5","Bliss SP","06-017-9000","AQS","38","19","66"
"11/06/2015","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","20","."
"11/07/2015","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","42","20","."
"11/08/2015","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","6","6"
"11/09/2015","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","40","3","."
"11/10/2015","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","9","."
"11/11/2015","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","17","26"
"11/12/2015","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","28","."
"11/13/2015","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","25","."
"11/14/2015","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","19","34"
"11/15/2015","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","7","."
"11/16/2015","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","6","."
"11/17/2015","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","17","13"
"11/18/2015","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","21","."
"11/19/2015","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","22","."
"11/20/2015","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33","19","14"
"11/21/2015","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","21","."
"11/22/2015","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","19","."
"11/23/2015","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","45","12","8"
"11/24/2015","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","11","."
"11/25/2015","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","7","."
"11/26/2015","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","9","11"
"11/27/2015","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","6","."
"11/28/2015","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","17","."
"11/29/2015","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","39","21","19"
"11/30/2015","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","22","."
"12/01/2015","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","41","18","."
"12/02/2015","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","17","10"
"12/03/2015","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","5","."
"12/04/2015","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","24","."
"12/05/2015","61","PM10","South Lake Tahoe-Sandy Way","06-017-0011","AQS","35","61","5"
"12/06/2015","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38","10","."
"12/07/2015","28","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","28","4","."
"12/08/2015","29","PM2.5","Lake Tahoe Community College","06-017-9001","AQS","28","17","29"
"12/09/2015","30","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","30","13","."
"12/10/2015","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","6","."
"12/11/2015","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","37","5","4"
"12/12/2015","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","4","."
"12/13/2015","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","3","."
"12/14/2015","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","36","7","5"
"12/15/2015","10","PM10","South Lake Tahoe-Sandy Way","06-017-0011","AQS",".","10","."
"12/16/2015","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","19","."
"12/17/2015","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31","6","5"
"12/18/2015","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34","5","."
"12/19/2015","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35","3","."
"12/20/2015","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35",".","2"
"12/21/2015","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32",".","."
"12/22/2015","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","34",".","."
"12/23/2015","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33",".","4"
"12/24/2015","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32","6","."
"12/25/2015","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","33",".","."
"12/26/2015","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","35",".","14"
"12/27/2015","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32",".","."
"12/28/2015","30","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","30",".","."
"12/29/2015","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","31",".","21"
"12/30/2015","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","32",".","."
"12/31/2015","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS","38",".","."
