"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"03/13/2018","40","Ozone","Calexico-Ethel Street","06-025-0005","AQS"
"03/14/2018","81","PM10","Calexico-Ethel Street","06-025-0005","AQS"
"03/15/2018","47","Ozone","Calexico-Ethel Street","06-025-0005","AQS"
"03/16/2018","48","PM10","Brawley-220 Main Street","06-025-0007","AQS"
"03/17/2018","42","Ozone","Calexico-Ethel Street","06-025-0005","AQS"
"03/18/2018","44","Ozone","Calexico-Ethel Street","06-025-0005","AQS"
"03/19/2018","44","Ozone","Calexico-Ethel Street","06-025-0005","AQS"
"03/20/2018","47","Ozone","Calexico-Ethel Street","06-025-0005","AQS"
"03/21/2018","67","PM2.5","Calexico-Ethel Street","06-025-0005","AQS"
"03/22/2018","62","PM10","Calexico-Ethel Street","06-025-0005","AQS"
"03/23/2018","41","Ozone","Calexico-Ethel Street","06-025-0005","AQS"
"03/24/2018","60","PM10","Calexico-Ethel Street","06-025-0005","AQS"
"03/25/2018","58","Ozone","Calexico-Ethel Street","06-025-0005","AQS"
"03/26/2018","48","Ozone","Calexico-Ethel Street","06-025-0005","AQS"
"03/27/2018","45","Ozone","Calexico-Ethel Street","06-025-0005","AQS"
"03/28/2018","50","PM10","Calexico-Ethel Street","06-025-0005","AQS"
"03/29/2018","56","PM10","Calexico-Ethel Street","06-025-0005","AQS"
"03/30/2018","64","Ozone","Calexico-Ethel Street","06-025-0005","AQS"
"03/31/2018","53","PM2.5","Calexico-Ethel Street","06-025-0005","AQS"
