"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"10/25/2005","32","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/26/2005","51","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/27/2005","71","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/28/2005","77","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/29/2005","49","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/30/2005","49","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"10/31/2005","40","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"11/01/2005","31","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"11/02/2005","45","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"11/03/2005","67","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"11/04/2005","45","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"11/05/2005","44","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"11/06/2005","40","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"11/07/2005","32","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"11/08/2005","35","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"11/09/2005","25","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"11/10/2005","32","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"11/11/2005","49","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"11/12/2005","52","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"11/13/2005","31","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"11/14/2005","37","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"11/15/2005","30","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"11/16/2005","30","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"11/17/2005","35","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
