"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"12/25/2001","44","Ozone","Echo Summit","06-017-0012","AQS"
"12/26/2001","39","Ozone","Echo Summit","06-017-0012","AQS"
"12/27/2001","42","PM2.5","South Lake Tahoe-Sandy Way","06-017-0011","AQS"
"12/28/2001","33","Ozone","Echo Summit","06-017-0012","AQS"
"12/29/2001","29","Ozone","Echo Summit","06-017-0012","AQS"
"12/30/2001","33","Ozone","Echo Summit","06-017-0012","AQS"
"12/31/2001","39","Ozone","Echo Summit","06-017-0012","AQS"
"01/01/2002","40","Ozone","Echo Summit","06-017-0012","AQS"
"01/02/2002","38","Ozone","Echo Summit","06-017-0012","AQS"
"01/03/2002","40","Ozone","Echo Summit","06-017-0012","AQS"
"01/04/2002","44","Ozone","Echo Summit","06-017-0012","AQS"
"01/05/2002","44","Ozone","Echo Summit","06-017-0012","AQS"
"01/06/2002","41","Ozone","Echo Summit","06-017-0012","AQS"
"01/07/2002","47","Ozone","Echo Summit","06-017-0012","AQS"
"01/08/2002","46","Ozone","Echo Summit","06-017-0012","AQS"
"01/09/2002","47","Ozone","Echo Summit","06-017-0012","AQS"
"01/10/2002","46","Ozone","Echo Summit","06-017-0012","AQS"
"01/11/2002","63","NO2","Echo Summit","06-017-0012","AQS"
"01/12/2002","50","Ozone","Echo Summit","06-017-0012","AQS"
"01/13/2002","43","Ozone","Echo Summit","06-017-0012","AQS"
"01/14/2002","44","Ozone","Echo Summit","06-017-0012","AQS"
"01/15/2002","39","Ozone","Echo Summit","06-017-0012","AQS"
"01/16/2002","45","Ozone","Echo Summit","06-017-0012","AQS"
"01/17/2002","46","Ozone","Echo Summit","06-017-0012","AQS"
"01/18/2002","45","Ozone","Echo Summit","06-017-0012","AQS"
"01/19/2002","44","Ozone","Echo Summit","06-017-0012","AQS"
"01/20/2002","50","PM2.5","South Lake Tahoe-Sandy Way","06-017-0011","AQS"
"01/21/2002","47","Ozone","Echo Summit","06-017-0012","AQS"
"01/22/2002","42","Ozone","Echo Summit","06-017-0012","AQS"
"01/23/2002","43","Ozone","Echo Summit","06-017-0012","AQS"
"01/24/2002","44","Ozone","Echo Summit","06-017-0012","AQS"
"01/25/2002","47","Ozone","Echo Summit","06-017-0012","AQS"
"01/26/2002","44","Ozone","Echo Summit","06-017-0012","AQS"
"01/27/2002","44","Ozone","Echo Summit","06-017-0012","AQS"
"01/28/2002","44","Ozone","Echo Summit","06-017-0012","AQS"
"01/29/2002","40","Ozone","Echo Summit","06-017-0012","AQS"
"01/30/2002","42","NO2","South Lake Tahoe-Sandy Way","06-017-0011","AQS"
