"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"09/05/2004","54","Ozone","El Centro-9th Street","06-025-1003","AQS","27","54",".",".","39"
"09/06/2004","108","Ozone","El Centro-9th Street","06-025-1003","AQS","11","108","48","45","30"
"09/07/2004","80","Ozone","El Centro-9th Street","06-025-1003","AQS","6","80",".",".","38"
"09/08/2004","53","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","7","38",".","53","11"
"09/09/2004","56","PM10","Calexico-Ethel Street","06-025-0005","AQS","7","47","56","41","22"
"09/10/2004","71","Ozone","El Centro-9th Street","06-025-1003","AQS","10","71",".",".","38"
"09/11/2004","115","Ozone","El Centro-9th Street","06-025-1003","AQS","10","115",".",".","33"
"09/12/2004","43","Ozone","El Centro-9th Street","06-025-1003","AQS","3","43","42","42","9"
"09/13/2004","61","Ozone","Westmorland","06-025-4003","AQS","8","61",".",".","41"
"09/14/2004","61","Ozone","El Centro-9th Street","06-025-1003","AQS","7","61",".",".","32"
"09/15/2004","41","Ozone","El Centro-9th Street","06-025-1003","AQS","8","41",".","35","21"
"09/16/2004","71","Ozone","El Centro-9th Street","06-025-1003","AQS","7","71",".",".","21"
"09/17/2004","51","Ozone","El Centro-9th Street","06-025-1003","AQS","7","51",".",".","20"
"09/18/2004","83","PM10","Calexico-Grant Street","06-025-0004","AQS","6","33","83","70","8"
"09/19/2004","50","Ozone","El Centro-9th Street","06-025-1003","AQS","5","50",".",".","7"
"09/20/2004","45","Ozone","El Centro-9th Street","06-025-1003","AQS","5","45",".",".","37"
"09/21/2004","44","Ozone","El Centro-9th Street","06-025-1003","AQS","5","44",".","29","20"
"09/22/2004","42","Ozone","El Centro-9th Street","06-025-1003","AQS","5","42",".",".","27"
"09/23/2004","51","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","31","50",".",".","51"
"09/24/2004","64","PM10","Calexico-Grant Street","06-025-0004","AQS","40","54","64","55","51"
"09/25/2004","61","Ozone","Calexico-Ethel Street","06-025-0005","AQS","44","61",".",".","49"
"09/26/2004","64","Ozone","El Centro-9th Street","06-025-1003","AQS","33","64",".",".","34"
"09/27/2004","74","NO2","Calexico-Ethel Street","06-025-0005","AQS","22","61",".","59","74"
"09/28/2004","44","Ozone","El Centro-9th Street","06-025-1003","AQS","10","44",".",".","26"
"09/29/2004","61","Ozone","El Centro-9th Street","06-025-1003","AQS","7","61",".",".","25"
