"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"11/29/2009","42","Ozone","Centennial","56-001-9991","AQS","42","12","."
"11/30/2009","44","Ozone","Centennial","56-001-9991","AQS","44","17","15"
"12/01/2009","43","Ozone","Centennial","56-001-9991","AQS","43","24","."
"12/02/2009","39","Ozone","Centennial","56-001-9991","AQS","39","9","."
"12/03/2009","41","Ozone","Centennial","56-001-9991","AQS","41","12","28"
"12/04/2009","42","Ozone","Centennial","56-001-9991","AQS","42","24","."
"12/05/2009","40","Ozone","Centennial","56-001-9991","AQS","40","14","."
"12/06/2009","39","Ozone","Centennial","56-001-9991","AQS","39","15","24"
"12/07/2009","39","Ozone","Centennial","56-001-9991","AQS","39","26","."
"12/08/2009","39","Ozone","Centennial","56-001-9991","AQS","39","14","."
"12/09/2009","56","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","56","31"
"12/10/2009","51","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","44","51","."
"12/11/2009","24","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","24","."
"12/12/2009","44","Ozone","Centennial","56-001-9991","AQS","44","13","9"
"12/13/2009","40","Ozone","Centennial","56-001-9991","AQS","40","15","."
"12/14/2009","65","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","44","65","."
"12/15/2009","27","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS",".","27","8"
"12/16/2009","40","Ozone","Centennial","56-001-9991","AQS","40","20","."
"12/17/2009","41","Ozone","Centennial","56-001-9991","AQS","41","13","."
"12/18/2009","48","Ozone","Centennial","56-001-9991","AQS","48","9","22"
"12/19/2009","48","Ozone","Centennial","56-001-9991","AQS","48","19","."
"12/20/2009","44","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","44","44","."
"12/21/2009","45","Ozone","Centennial","56-001-9991","AQS","45","38","12"
"12/22/2009","44","Ozone","Centennial","56-001-9991","AQS","44","25","."
"12/23/2009","39","Ozone","Centennial","56-001-9991","AQS","39","13","."
"12/24/2009","42","Ozone","Centennial","56-001-9991","AQS","42","19","25"
"12/25/2009","41","Ozone","Centennial","56-001-9991","AQS","41","37","."
"12/26/2009","44","Ozone","Centennial","56-001-9991","AQS","44","11","."
"12/27/2009","45","Ozone","Centennial","56-001-9991","AQS","45","19","41"
"12/28/2009","47","Ozone","Centennial","56-001-9991","AQS","47","29","."
"12/29/2009","47","Ozone","Centennial","56-001-9991","AQS","47","20","."
"12/30/2009","44","Ozone","Centennial","56-001-9991","AQS","44","13","30"
"12/31/2009","43","Ozone","Centennial","56-001-9991","AQS","43","22","."
