"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"12/20/2007","41","Ozone","Centennial","56-001-9991","AQS","41","21","."
"12/21/2007","40","Ozone","Centennial","56-001-9991","AQS","40","25","."
"12/22/2007","64","PM10","NORTH SITE...NORTH OF MT. CEMENT PLANT","56-001-0801","AQS","44","64","."
"12/23/2007","43","Ozone","Centennial","56-001-9991","AQS","43","36","."
"12/24/2007","42","Ozone","Centennial","56-001-9991","AQS","42","25","."
"12/25/2007","39","Ozone","Centennial","56-001-9991","AQS","39","19","."
"12/26/2007","41","Ozone","Centennial","56-001-9991","AQS","41","16","."
"12/27/2007","39","Ozone","Centennial","56-001-9991","AQS","39","23","."
"12/28/2007","40","Ozone","Centennial","56-001-9991","AQS","40","20","."
"12/29/2007","55","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","40","55","."
"12/30/2007","59","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","41","59","."
"12/31/2007","53","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","37","53","."
