"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"12/01/2008","35","Ozone","Centennial","56-001-9991","AQS","35","26","."
"12/02/2008","19","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS",".","19","."
"12/03/2008","32","Ozone","Centennial","56-001-9991","AQS","32","16","."
"12/04/2008","46","Ozone","Centennial","56-001-9991","AQS","46","16","."
"12/05/2008","44","Ozone","Centennial","56-001-9991","AQS","44","22","."
"12/06/2008","57","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","36","57","."
"12/07/2008","52","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","36","52","."
"12/08/2008","36","Ozone","Centennial","56-001-9991","AQS","36","30","."
"12/09/2008","40","Ozone","Centennial","56-001-9991","AQS","40","9","."
"12/10/2008","38","Ozone","Centennial","56-001-9991","AQS","38","13","."
"12/11/2008","40","Ozone","Centennial","56-001-9991","AQS","40","33","."
"12/12/2008","41","Ozone","Centennial","56-001-9991","AQS","41","23","."
"12/13/2008","44","Ozone","Centennial","56-001-9991","AQS","44","37","."
"12/14/2008","40","Ozone","Centennial","56-001-9991","AQS","40","20","."
"12/15/2008","40","Ozone","Centennial","56-001-9991","AQS","40","16","."
"12/16/2008","39","Ozone","Centennial","56-001-9991","AQS","39","24","."
"12/17/2008","41","Ozone","Centennial","56-001-9991","AQS","41","20","."
"12/18/2008","43","Ozone","Centennial","56-001-9991","AQS","43","26","."
"12/19/2008","40","Ozone","Centennial","56-001-9991","AQS","40","27","."
"12/20/2008","44","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","37","44","."
"12/21/2008","40","Ozone","Centennial","56-001-9991","AQS","40","26","."
"12/22/2008","40","Ozone","Centennial","56-001-9991","AQS","40","19","."
"12/23/2008","43","PM10","MT. CEMENT CO. EAST SITE...EAST OF PLANT.","56-001-0800","AQS","38","43","."
"12/24/2008","44","Ozone","Centennial","56-001-9991","AQS","44","24","."
"12/25/2008","42","Ozone","Centennial","56-001-9991","AQS","42","31","."
"12/26/2008","40","Ozone","Centennial","56-001-9991","AQS","40","19","."
"12/27/2008","39","Ozone","Centennial","56-001-9991","AQS","39","36","."
"12/28/2008","39","Ozone","Centennial","56-001-9991","AQS","39","16","."
"12/29/2008","39","Ozone","Centennial","56-001-9991","AQS","39","28","."
"12/30/2008","42","Ozone","Centennial","56-001-9991","AQS","42","19","."
"12/31/2008","44","Ozone","Centennial","56-001-9991","AQS","44","27","."
