"Notes"	"State"	"State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Montana"	"30"	"Jan., 2005"	"2005/01"	93	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2005"	"2005/02"	136	Not Applicable	Not Applicable
	"Montana"	"30"	"Mar., 2005"	"2005/03"	124	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2005"	"2005/04"	73	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2005"	"2005/05"	70	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2005"	"2005/06"	81	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2005"	"2005/07"	72	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2005"	"2005/08"	66	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2005"	"2005/09"	56	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2005"	"2005/10"	58	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2005"	"2005/11"	57	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2005"	"2005/12"	72	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2006"	"2006/01"	92	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2006"	"2006/02"	83	Not Applicable	Not Applicable
	"Montana"	"30"	"Mar., 2006"	"2006/03"	95	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2006"	"2006/04"	100	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2006"	"2006/05"	88	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2006"	"2006/06"	65	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2006"	"2006/07"	70	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2006"	"2006/08"	65	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2006"	"2006/09"	64	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2006"	"2006/10"	79	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2006"	"2006/11"	69	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2006"	"2006/12"	78	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2007"	"2007/01"	103	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2007"	"2007/02"	87	Not Applicable	Not Applicable
	"Montana"	"30"	"Mar., 2007"	"2007/03"	111	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2007"	"2007/04"	87	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2007"	"2007/05"	77	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2007"	"2007/06"	75	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2007"	"2007/07"	78	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2007"	"2007/08"	73	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2007"	"2007/09"	72	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2007"	"2007/10"	73	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2007"	"2007/11"	69	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2007"	"2007/12"	81	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2008"	"2008/01"	115	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2008"	"2008/02"	93	Not Applicable	Not Applicable
	"Montana"	"30"	"Mar., 2008"	"2008/03"	118	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2008"	"2008/04"	109	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2008"	"2008/05"	67	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2008"	"2008/06"	68	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2008"	"2008/07"	76	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2008"	"2008/08"	73	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2008"	"2008/09"	73	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2008"	"2008/10"	80	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2008"	"2008/11"	65	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2008"	"2008/12"	97	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2009"	"2009/01"	84	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2009"	"2009/02"	67	Not Applicable	Not Applicable
	"Montana"	"30"	"Mar., 2009"	"2009/03"	109	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2009"	"2009/04"	96	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2009"	"2009/05"	89	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2009"	"2009/06"	66	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2009"	"2009/07"	59	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2009"	"2009/08"	72	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2009"	"2009/09"	63	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2009"	"2009/10"	81	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2009"	"2009/11"	81	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2009"	"2009/12"	75	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2010"	"2010/01"	67	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2010"	"2010/02"	79	Not Applicable	Not Applicable
	"Montana"	"30"	"Mar., 2010"	"2010/03"	97	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2010"	"2010/04"	99	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2010"	"2010/05"	96	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2010"	"2010/06"	90	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2010"	"2010/07"	71	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2010"	"2010/08"	57	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2010"	"2010/09"	82	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2010"	"2010/10"	69	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2010"	"2010/11"	78	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2010"	"2010/12"	91	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2011"	"2011/01"	95	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2011"	"2011/02"	70	Not Applicable	Not Applicable
	"Montana"	"30"	"Mar., 2011"	"2011/03"	111	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2011"	"2011/04"	90	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2011"	"2011/05"	100	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2011"	"2011/06"	81	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2011"	"2011/07"	88	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2011"	"2011/08"	81	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2011"	"2011/09"	73	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2011"	"2011/10"	49	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2011"	"2011/11"	72	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2011"	"2011/12"	102	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2012"	"2012/01"	96	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2012"	"2012/02"	104	Not Applicable	Not Applicable
	"Montana"	"30"	"Mar., 2012"	"2012/03"	86	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2012"	"2012/04"	89	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2012"	"2012/05"	73	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2012"	"2012/06"	86	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2012"	"2012/07"	60	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2012"	"2012/08"	60	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2012"	"2012/09"	76	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2012"	"2012/10"	71	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2012"	"2012/11"	79	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2012"	"2012/12"	86	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2013"	"2013/01"	153	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2013"	"2013/02"	113	Not Applicable	Not Applicable
	"Montana"	"30"	"Mar., 2013"	"2013/03"	96	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2013"	"2013/04"	77	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2013"	"2013/05"	89	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2013"	"2013/06"	89	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2013"	"2013/07"	77	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2013"	"2013/08"	64	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2013"	"2013/09"	67	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2013"	"2013/10"	68	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2013"	"2013/11"	73	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2013"	"2013/12"	99	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2014"	"2014/01"	96	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2014"	"2014/02"	92	Not Applicable	Not Applicable
	"Montana"	"30"	"Mar., 2014"	"2014/03"	103	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2014"	"2014/04"	101	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2014"	"2014/05"	90	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2014"	"2014/06"	85	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2014"	"2014/07"	68	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2014"	"2014/08"	74	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2014"	"2014/09"	80	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2014"	"2014/10"	98	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2014"	"2014/11"	80	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2014"	"2014/12"	97	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2015"	"2015/01"	117	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2015"	"2015/02"	109	Not Applicable	Not Applicable
	"Montana"	"30"	"Mar., 2015"	"2015/03"	116	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2015"	"2015/04"	93	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2015"	"2015/05"	96	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2015"	"2015/06"	81	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2015"	"2015/07"	68	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2015"	"2015/08"	75	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2015"	"2015/09"	68	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2015"	"2015/10"	92	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2015"	"2015/11"	74	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2015"	"2015/12"	92	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2016"	"2016/01"	91	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2016"	"2016/02"	106	Not Applicable	Not Applicable
	"Montana"	"30"	"Mar., 2016"	"2016/03"	112	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2016"	"2016/04"	117	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2016"	"2016/05"	101	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2016"	"2016/06"	71	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2016"	"2016/07"	81	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2016"	"2016/08"	78	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2016"	"2016/09"	66	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2016"	"2016/10"	89	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2016"	"2016/11"	75	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2016"	"2016/12"	99	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2017"	"2017/01"	129	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2017"	"2017/02"	128	Not Applicable	Not Applicable
	"Montana"	"30"	"Mar., 2017"	"2017/03"	135	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2017"	"2017/04"	108	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2017"	"2017/05"	88	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2017"	"2017/06"	82	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2017"	"2017/07"	69	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2017"	"2017/08"	70	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2017"	"2017/09"	71	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2017"	"2017/10"	84	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2017"	"2017/11"	98	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2017"	"2017/12"	97	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2018"	"2018/01"	106	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2018"	"2018/02"	107	Not Applicable	Not Applicable
	"Montana"	"30"	"Mar., 2018"	"2018/03"	108	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2018"	"2018/04"	88	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2018"	"2018/05"	76	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2018"	"2018/06"	80	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2018"	"2018/07"	72	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2018"	"2018/08"	88	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2018"	"2018/09"	84	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2018"	"2018/10"	95	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2018"	"2018/11"	93	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2018"	"2018/12"	86	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2019"	"2019/01"	103	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2019"	"2019/02"	104	Not Applicable	Not Applicable
	"Montana"	"30"	"Mar., 2019"	"2019/03"	123	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2019"	"2019/04"	125	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2019"	"2019/05"	94	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2019"	"2019/06"	74	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2019"	"2019/07"	87	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2019"	"2019/08"	88	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2019"	"2019/09"	75	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2019"	"2019/10"	89	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2019"	"2019/11"	87	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2019"	"2019/12"	102	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2020 "	"2020/01"	104	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2020 "	"2020/02"	98	Not Applicable	Not Applicable
	"Montana"	"30"	"Mar., 2020 "	"2020/03"	121	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2020 "	"2020/04"	94	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2020 "	"2020/05"	75	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2020 "	"2020/06"	61	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2020 "	"2020/07"	66	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2020 "	"2020/08"	66	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2020 "	"2020/09"	76	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2020 "	"2020/10"	88	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2020 "	"2020/11"	84	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2020 "	"2020/12"	79	Not Applicable	Not Applicable
"Total"	"Montana"	"30"			22254	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 1999"	"1999/01"	162	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 1999"	"1999/02"	190	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 1999"	"1999/03"	223	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 1999"	"1999/04"	155	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 1999"	"1999/05"	127	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 1999"	"1999/06"	95	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 1999"	"1999/07"	110	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 1999"	"1999/08"	103	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 1999"	"1999/09"	101	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 1999"	"1999/10"	142	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 1999"	"1999/11"	144	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 1999"	"1999/12"	206	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2000"	"2000/01"	224	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2000"	"2000/02"	166	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2000"	"2000/03"	138	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2000"	"2000/04"	120	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2000"	"2000/05"	112	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2000"	"2000/06"	101	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2000"	"2000/07"	104	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2000"	"2000/08"	79	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2000"	"2000/09"	112	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2000"	"2000/10"	129	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2000"	"2000/11"	120	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2000"	"2000/12"	140	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2001"	"2001/01"	142	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2001"	"2001/02"	136	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2001"	"2001/03"	164	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2001"	"2001/04"	132	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2001"	"2001/05"	116	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2001"	"2001/06"	121	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2001"	"2001/07"	111	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2001"	"2001/08"	110	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2001"	"2001/09"	100	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2001"	"2001/10"	117	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2001"	"2001/11"	125	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2001"	"2001/12"	126	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2002"	"2002/01"	173	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2002"	"2002/02"	174	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2002"	"2002/03"	186	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2002"	"2002/04"	148	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2002"	"2002/05"	114	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2002"	"2002/06"	114	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2002"	"2002/07"	96	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2002"	"2002/08"	92	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2002"	"2002/09"	129	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2002"	"2002/10"	146	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2002"	"2002/11"	147	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2002"	"2002/12"	160	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2003"	"2003/01"	177	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2003"	"2003/02"	140	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2003"	"2003/03"	142	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2003"	"2003/04"	143	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2003"	"2003/05"	115	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2003"	"2003/06"	95	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2003"	"2003/07"	104	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2003"	"2003/08"	118	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2003"	"2003/09"	120	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2003"	"2003/10"	129	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2003"	"2003/11"	128	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2003"	"2003/12"	231	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2004"	"2004/01"	179	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2004"	"2004/02"	160	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2004"	"2004/03"	132	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2004"	"2004/04"	107	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2004"	"2004/05"	128	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2004"	"2004/06"	94	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2004"	"2004/07"	101	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2004"	"2004/08"	125	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2004"	"2004/09"	109	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2004"	"2004/10"	121	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2004"	"2004/11"	123	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2004"	"2004/12"	123	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2005"	"2005/01"	176	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2005"	"2005/02"	234	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2005"	"2005/03"	183	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2005"	"2005/04"	164	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2005"	"2005/05"	120	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2005"	"2005/06"	102	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2005"	"2005/07"	98	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2005"	"2005/08"	108	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2005"	"2005/09"	98	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2005"	"2005/10"	98	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2005"	"2005/11"	119	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2005"	"2005/12"	150	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2006"	"2006/01"	153	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2006"	"2006/02"	148	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2006"	"2006/03"	176	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2006"	"2006/04"	148	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2006"	"2006/05"	125	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2006"	"2006/06"	103	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2006"	"2006/07"	95	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2006"	"2006/08"	114	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2006"	"2006/09"	99	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2006"	"2006/10"	123	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2006"	"2006/11"	111	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2006"	"2006/12"	145	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2007"	"2007/01"	167	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2007"	"2007/02"	160	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2007"	"2007/03"	163	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2007"	"2007/04"	135	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2007"	"2007/05"	134	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2007"	"2007/06"	102	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2007"	"2007/07"	115	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2007"	"2007/08"	104	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2007"	"2007/09"	114	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2007"	"2007/10"	103	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2007"	"2007/11"	139	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2007"	"2007/12"	153	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2008"	"2008/01"	153	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2008"	"2008/02"	207	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2008"	"2008/03"	194	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2008"	"2008/04"	143	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2008"	"2008/05"	133	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2008"	"2008/06"	109	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2008"	"2008/07"	108	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2008"	"2008/08"	137	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2008"	"2008/09"	123	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2008"	"2008/10"	123	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2008"	"2008/11"	132	Not Applicable	Not Applicable
